TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-03-15 02:09:54,1773540594942,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,9425q-1773540594942-fd96f3800cb0,vercel-screenshot/1.0,,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,42,iad1,253,2048,,prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,01KKQM3N91MJ9RVQFF0Z3K3CF0,tJJuaNeT2ZS0,1
2026-03-15 02:09:54,1773540594704,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,6vslw-1773540594533-41eb687f7b9d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594704,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,6vslw-1773540594533-41eb687f7b9d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594705,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,6vslw-1773540594533-41eb687f7b9d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594708,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,6vslw-1773540594533-41eb687f7b9d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"[Error: An error occurred in the Server Components render. The specific message is omitted in production builds to avoid leaking sensitive details. A digest property is included on this error instance which may provide additional details about the nature of the error.] {
  digest: '3439289016'
}",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594533,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,6vslw-1773540594533-41eb687f7b9d,vercel-screenshot/1.0,,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,39,iad1,267,2048,,prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,01KKQM3MZ8SBH2P7T350VWBS9M,cRUjK4Bd5EH9,1
2026-03-15 02:09:54,1773540594744,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"(node:10) [DEP0169] DeprecationWarning: `url.parse()` behavior is not standardized and prone to errors that have security implications. Use the WHATWG URL API instead. CVEs are not issued for `url.parse()` vulnerabilities.
(Use `node --trace-deprecation ...` to show where the warning was created)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594793,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594794,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594794,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594797,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"[Error: An error occurred in the Server Components render. The specific message is omitted in production builds to avoid leaking sensitive details. A digest property is included on this error instance which may provide additional details about the nature of the error.] {
  digest: '3439289016'
}",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:53,1773540593912,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,lqm2m-1773540593912-b31428e6471d,vercel-screenshot/1.0,,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,539,iad1,245,2048,,prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,01KKQM3MFCX0MAG3316Z9WT5XK,tJJuaNeT2ZS0,1
2026-03-15 02:09:54,1773540594334,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"(node:10) [DEP0169] DeprecationWarning: `url.parse()` behavior is not standardized and prone to errors that have security implications. Use the WHATWG URL API instead. CVEs are not issued for `url.parse()` vulnerabilities.
(Use `node --trace-deprecation ...` to show where the warning was created)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594394,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594395,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594395,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"TypeError: (0 , r.useRef) is not a function
    at /var/task/.next/server/app/page.js:16:155242
    at em (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:131878)
    at /var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:142926
    at Object.toJSON (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:146504)
    at stringify (<anonymous>)
    at eR (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:134889)
    at eP (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:135332)
    at Timeout._onTimeout (/var/task/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js:12:132112)
    at listOnTimeout (node:internal/timers:605:17)
    at process.processTimers (node:internal/timers:541:7)",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:54,1773540594399,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,error,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,,,,,"[Error: An error occurred in the Server Components render. The specific message is omitted in production builds to avoid leaking sensitive details. A digest property is included on this error instance which may provide additional details about the nature of the error.] {
  digest: '3439289016'
}",prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,,,
2026-03-15 02:09:53,1773540593890,student-point-lmhwzk63b-chatdatas-projects.vercel.app/,GET,,500,nf55z-1773540593890-7f30e444aef0,vercel-screenshot/1.0,,production,main,MISS,function,/,student-point-lmhwzk63b-chatdatas-projects.vercel.app,student-point-lmhwzk63b-chatdatas-projects.vercel.app,dpl_5Bdhp3BcRMXJSvEruB57ioJKuQKP,350,iad1,267,2048,,prj_7WI7ZZviRrwA83nmqx03p13RE2hE,,,01KKQM3MFA2YQC5FJMTSWE2HP8,cRUjK4Bd5EH9,1
